"Source.Name","Fecha","Hora","Temp1 (C)","Hum1 (%)","Temp2 (C)","Hum2 (%)"
"dht22_2025-08-29.csv","8/29/2025","11:50:38 AM","28.3","59","28.2","60.2"
"dht22_2025-08-29.csv","8/29/2025","11:55:39 AM","28.3","56.3","28.1","57.1"
"dht22_2025-08-29.csv","8/29/2025","12:00:39 PM","28.5","58.2","28.3","58.6"
"dht22_2025-08-29.csv","8/29/2025","12:05:40 PM","28.7","57","28.6","57.9"
"dht22_2025-08-29.csv","8/29/2025","12:10:40 PM","28.3","60.4","28.2","63.2"
"dht22_2025-08-29.csv","8/29/2025","12:15:41 PM","28.2","62.2","28","63.7"
"dht22_2025-08-29.csv","8/29/2025","12:20:42 PM","28","67.1","28","69.3"
"dht22_2025-08-29.csv","8/29/2025","12:25:42 PM","28","69.7","27.9","72.7"
"dht22_2025-08-29.csv","8/29/2025","12:30:43 PM","28.3","68.1","28.2","70.3"
"dht22_2025-08-29.csv","8/29/2025","12:35:43 PM","28.2","71.3","28","74.8"
"dht22_2025-08-29.csv","8/29/2025","12:40:44 PM","28.3","71","28.1","74"
"dht22_2025-08-29.csv","8/29/2025","12:45:44 PM","28.3","71.6","28.1","75.5"
"dht22_2025-08-29.csv","8/29/2025","12:50:45 PM","28.6","70.4","28.3","74.1"
"dht22_2025-08-29.csv","8/29/2025","12:55:45 PM","28.8","70.7","28.5","73.8"
"dht22_2025-08-29.csv","8/29/2025","1:00:46 PM","29.1","70.1","28.8","74.1"
"dht22_2025-08-29.csv","8/29/2025","1:05:46 PM","29.5","68.4","29.1","72.5"
"dht22_2025-08-29.csv","8/29/2025","1:10:47 PM","29.6","67.5","29.2","71.4"
"dht22_2025-08-29.csv","8/29/2025","1:15:47 PM","29.7","66.9","29.3","70.3"
"dht22_2025-08-29.csv","8/29/2025","1:20:48 PM","29.6","67.7","29.3","70.4"
"dht22_2025-08-29.csv","8/29/2025","1:25:48 PM","29.8","67.9","29.3","71.4"
"dht22_2025-08-29.csv","8/29/2025","1:30:49 PM","29.9","66.9","29.5","69.9"
"dht22_2025-08-29.csv","8/29/2025","1:35:49 PM","29.9","67.2","29.5","71.4"
"dht22_2025-08-29.csv","8/29/2025","1:40:50 PM","29.9","66.2","29.5","69.7"
"dht22_2025-08-29.csv","8/29/2025","1:45:50 PM","30","67.9","29.5","72.4"
"dht22_2025-08-29.csv","8/29/2025","1:50:51 PM","30","67.1","29.6","70.6"
"dht22_2025-08-29.csv","8/29/2025","1:55:51 PM","30","66.5","29.6","69.1"
"dht22_2025-08-29.csv","8/29/2025","2:00:52 PM","30","67.2","29.7","70"
"dht22_2025-08-29.csv","8/29/2025","2:05:52 PM","29.7","66.5","29.4","70.4"
"dht22_2025-08-29.csv","8/29/2025","2:10:53 PM","29.5","68.4","29.2","72"
"dht22_2025-08-29.csv","8/29/2025","2:15:53 PM","29.3","70.1","29.2","73.6"
"dht22_2025-08-29.csv","8/29/2025","2:20:54 PM","29.3","69.3","29","73.1"
"dht22_2025-08-29.csv","8/29/2025","2:25:54 PM","29.1","70.7","29","74.1"
"dht22_2025-08-29.csv","8/29/2025","2:30:55 PM","29.2","69.2","29","72.7"
"dht22_2025-08-29.csv","8/29/2025","2:35:55 PM","29.3","69.5","29.1","74"
"dht22_2025-08-29.csv","8/29/2025","2:40:56 PM","29.6","70.1","29.2","74.3"
"dht22_2025-08-29.csv","8/29/2025","2:45:56 PM","29.4","69","29.2","72"
"dht22_2025-08-29.csv","8/29/2025","2:50:57 PM","29.3","69.4","29.2","73.4"
"dht22_2025-08-29.csv","8/29/2025","2:55:57 PM","29.3","70","29.1","74.5"
"dht22_2025-08-29.csv","8/29/2025","3:00:58 PM","29.1","69.7","28.9","74.1"
"dht22_2025-08-29.csv","8/29/2025","3:05:58 PM","29","71.5","28.9","75.2"
"dht22_2025-08-29.csv","8/29/2025","3:10:59 PM","28.9","69.7","28.7","72.6"
"dht22_2025-08-29.csv","8/29/2025","3:15:59 PM","28.8","70.4","28.7","73.9"
"dht22_2025-08-29.csv","8/29/2025","3:21:00 PM","28.8","71.2","28.6","76.1"
"dht22_2025-08-29.csv","8/29/2025","3:26:00 PM","28.8","71.7","28.6","76"
"dht22_2025-08-29.csv","8/29/2025","3:31:01 PM","28.7","73","28.6","76.6"
"dht22_2025-08-29.csv","8/29/2025","3:36:01 PM","28.5","76.3","28.5","81"
"dht22_2025-08-29.csv","8/29/2025","3:41:02 PM","28.1","88.5","28.2","92.2"
"dht22_2025-08-29.csv","8/29/2025","3:46:02 PM","27.7","89.9","27.9","93.3"
"dht22_2025-08-29.csv","8/29/2025","3:51:03 PM","27.4","88.8","27.5","92.9"
"dht22_2025-08-29.csv","8/29/2025","3:56:03 PM","27.3","90.2","27.4","93.7"
"dht22_2025-08-30.csv","8/30/2025","9:00:00 AM","24.6","81.1","24.6","86.2"
"dht22_2025-08-30.csv","8/30/2025","9:05:00 AM","25.1","83.4","25.2","89.4"
"dht22_2025-08-30.csv","8/30/2025","9:10:01 AM","25.1","83.1","25.3","89.4"
"dht22_2025-08-30.csv","8/30/2025","9:15:01 AM","25.1","81.9","25.2","87.2"
"dht22_2025-08-30.csv","8/30/2025","9:20:02 AM","25.2","84.2","25.3","90.4"
"dht22_2025-08-30.csv","8/30/2025","9:25:02 AM","25.2","83.1","25.4","88.7"
"dht22_2025-08-30.csv","8/30/2025","9:30:03 AM","25.3","82.1","25.4","86.7"
"dht22_2025-08-30.csv","8/30/2025","9:35:03 AM","25.3","83.3","25.4","89.5"
"dht22_2025-08-30.csv","8/30/2025","9:40:04 AM","25.4","85","25.5","90.4"
"dht22_2025-08-30.csv","8/30/2025","9:45:04 AM","25.6","83.8","25.6","90"
"dht22_2025-08-30.csv","8/30/2025","9:50:05 AM","25.7","82.4","25.8","87.6"
"dht22_2025-08-30.csv","8/30/2025","9:55:05 AM","25.8","83.5","25.8","89.9"
"dht22_2025-08-30.csv","8/30/2025","10:00:06 AM","25.9","82.6","25.9","88.5"
"dht22_2025-08-30.csv","8/30/2025","10:05:06 AM","25.9","82.2","25.9","87.7"
"dht22_2025-08-30.csv","8/30/2025","10:10:07 AM","25.9","82.2","25.9","88.6"
"dht22_2025-08-30.csv","8/30/2025","10:15:07 AM","26","80.9","26","85.9"
"dht22_2025-08-30.csv","8/30/2025","10:20:08 AM","26.1","82.1","26.1","88.6"
"dht22_2025-08-30.csv","8/30/2025","10:25:08 AM","26.1","82.1","26.1","88.2"
"dht22_2025-08-30.csv","8/30/2025","10:30:09 AM","26.2","79.7","26.2","85.4"
"dht22_2025-08-30.csv","8/30/2025","10:35:09 AM","26.4","79.5","26.3","85.4"
"dht22_2025-08-30.csv","8/30/2025","10:40:10 AM","26.5","78.9","26.4","85.5"
"dht22_2025-08-30.csv","8/30/2025","10:45:10 AM","26.5","78.8","26.6","84.3"
"dht22_2025-08-30.csv","8/30/2025","10:50:11 AM","26.7","79","26.7","84.9"
"dht22_2025-08-30.csv","8/30/2025","10:55:11 AM","26.8","78.1","26.8","84.3"
"dht22_2025-08-30.csv","8/30/2025","11:00:12 AM","26.8","77.8","26.8","82.9"
"dht22_2025-08-30.csv","8/30/2025","11:05:12 AM","26.8","79.3","26.8","85.2"
"dht22_2025-08-30.csv","8/30/2025","11:10:13 AM","27.1","80","27","86.6"
"dht22_2025-08-30.csv","8/30/2025","11:15:13 AM","27.2","78.5","27.1","86.1"
"dht22_2025-08-30.csv","8/30/2025","11:20:14 AM","27.4","77.8","27.2","84.3"
"dht22_2025-08-30.csv","8/30/2025","11:25:14 AM","27.4","76.4","27.3","81.3"
"dht22_2025-08-30.csv","8/30/2025","11:30:15 AM","27.5","75.9","27.5","80.5"
"dht22_2025-08-30.csv","8/30/2025","11:35:15 AM","27.8","76.2","27.6","80.5"
"dht22_2025-08-30.csv","8/30/2025","11:40:16 AM","27.9","76.1","27.8","81.6"
"dht22_2025-08-30.csv","8/30/2025","11:45:16 AM","27.6","78.9","27.6","87.3"
"dht22_2025-08-30.csv","8/30/2025","11:50:19 AM","27.3","82.8","27.5","86.4"
"dht22_2025-08-30.csv","8/30/2025","11:55:20 AM","27.2","82.6","27.2","88.7"
"dht22_2025-08-30.csv","8/30/2025","12:00:20 PM","27.3","81.3","27.3","86.8"
"dht22_2025-08-30.csv","8/30/2025","12:05:21 PM","27.7","80.6","27.6","85.9"
"dht22_2025-08-30.csv","8/30/2025","12:10:21 PM","28.2","80.6","28","87.9"
"dht22_2025-08-30.csv","8/30/2025","12:15:22 PM","28.1","83.1","27.9","90.3"
"dht22_2025-08-30.csv","8/30/2025","12:20:22 PM","27.7","82.9","27.8","90.1"
"dht22_2025-08-30.csv","8/30/2025","12:25:23 PM","27.4","81.9","27.4","89.9"
"dht22_2025-08-30.csv","8/30/2025","12:30:23 PM","27.8","83.1","27.6","88.2"
"dht22_2025-08-30.csv","8/30/2025","12:35:24 PM","27.8","78.9","27.7","85.4"
"dht22_2025-08-30.csv","8/30/2025","12:40:24 PM","28","78.3","27.7","83.3"
"dht22_2025-08-30.csv","8/30/2025","12:45:25 PM","28.1","76.2","27.9","80.9"
"dht22_2025-08-30.csv","8/30/2025","12:50:25 PM","27.8","77.3","27.7","82.5"
"dht22_2025-08-30.csv","8/30/2025","12:55:26 PM","27.6","78.2","27.6","83.1"
"dht22_2025-08-30.csv","8/30/2025","1:00:26 PM","27.4","79.6","27.4","84.8"
"dht22_2025-08-30.csv","8/30/2025","1:05:27 PM","27.4","77.7","27.4","83.1"
"dht22_2025-08-30.csv","8/30/2025","1:10:30 PM","27.2","78.1","27.3","83.3"
"dht22_2025-08-30.csv","8/30/2025","1:15:30 PM","27.1","78.2","27.2","84"
"dht22_2025-08-30.csv","8/30/2025","1:20:31 PM","27.1","78.9","27.2","84"
"dht22_2025-08-30.csv","8/30/2025","1:25:31 PM","27.1","79.8","27.1","86.1"
"dht22_2025-08-30.csv","8/30/2025","1:30:32 PM","27.1","78.5","27.1","83.8"
"dht22_2025-08-30.csv","8/30/2025","1:35:32 PM","27.4","78.6","27.3","84.6"
"dht22_2025-08-30.csv","8/30/2025","1:40:33 PM","27.5","80.2","27.3","86.7"
"dht22_2025-08-30.csv","8/30/2025","1:45:33 PM","27.4","79.4","27.4","86.2"
"dht22_2025-08-30.csv","8/30/2025","1:50:34 PM","27.4","80.6","27.3","87.3"
"dht22_2025-08-30.csv","8/30/2025","1:55:34 PM","27.5","78.2","27.4","83.7"
"dht22_2025-08-30.csv","8/30/2025","2:00:35 PM","27.5","77.7","27.5","84.4"
"dht22_2025-08-30.csv","8/30/2025","2:05:35 PM","27.5","78.2","27.4","83.9"
"dht22_2025-08-30.csv","8/30/2025","2:10:36 PM","27.5","78.8","27.4","84.9"
"dht22_2025-08-30.csv","8/30/2025","2:15:36 PM","27.4","78.9","27.4","84.9"
"dht22_2025-08-30.csv","8/30/2025","2:20:37 PM","27.4","77.9","27.4","84.2"
"dht22_2025-08-30.csv","8/30/2025","2:25:37 PM","27.7","77.5","27.5","83.7"
"dht22_2025-08-30.csv","8/30/2025","2:30:38 PM","27.8","76.3","27.7","82.1"
"dht22_2025-08-30.csv","8/30/2025","2:35:38 PM","27.8","76.1","27.7","81.5"
"dht22_2025-08-30.csv","8/30/2025","2:40:39 PM","27.9","77.1","27.7","82.8"
"dht22_2025-08-30.csv","8/30/2025","2:45:39 PM","27.8","76.8","27.7","82.1"
"dht22_2025-08-30.csv","8/30/2025","2:50:40 PM","27.8","76.2","27.7","81.2"
"dht22_2025-08-30.csv","8/30/2025","2:55:40 PM","28","75.7","27.8","80.2"
"dht22_2025-08-30.csv","8/30/2025","3:00:41 PM","27.9","75.5","27.8","79.7"
"dht22_2025-08-30.csv","8/30/2025","3:05:41 PM","27.8","74.8","27.8","79.8"
"dht22_2025-08-30.csv","8/30/2025","3:10:42 PM","27.8","75.9","27.8","81"
"dht22_2025-08-30.csv","8/30/2025","3:15:42 PM","28","76.4","27.9","80.8"
"dht22_2025-08-30.csv","8/30/2025","3:20:43 PM","28.1","74.8","27.9","79.4"
"dht22_2025-08-30.csv","8/30/2025","3:25:43 PM","28.3","74.8","28","80.8"
"dht22_2025-08-30.csv","8/30/2025","3:30:44 PM","28.3","74.2","28.1","79.3"
"dht22_2025-08-30.csv","8/30/2025","3:35:44 PM","28.3","76.5","28.1","82.8"
"dht22_2025-08-30.csv","8/30/2025","3:40:45 PM","28.3","78.4","28.2","84.2"
"dht22_2025-08-30.csv","8/30/2025","3:45:45 PM","28.3","76.9","28.1","81.8"
"dht22_2025-08-30.csv","8/30/2025","3:50:46 PM","28.3","75.1","28.1","80.1"
"dht22_2025-08-30.csv","8/30/2025","3:55:46 PM","28.2","75.3","28","80.6"
"dht22_2025-08-30.csv","8/30/2025","4:00:47 PM","28.1","76.2","27.9","82"
"dht22_2025-08-31.csv","8/31/2025","9:54:27 AM","26.2","77.2","26.2","85.2"
"dht22_2025-08-31.csv","8/31/2025","9:59:27 AM","26.3","79.9","26.3","85.9"
"dht22_2025-08-31.csv","8/31/2025","10:04:28 AM","26.5","78.6","26.4","84.1"
"dht22_2025-08-31.csv","8/31/2025","10:09:28 AM","26.6","78.3","26.5","83.5"
"dht22_2025-08-31.csv","8/31/2025","10:14:29 AM","26.7","76.4","26.6","82.6"
"dht22_2025-08-31.csv","8/31/2025","10:19:29 AM","26.8","76.2","26.7","80.7"
"dht22_2025-08-31.csv","8/31/2025","10:24:30 AM","26.8","76.4","26.7","81.6"
"dht22_2025-08-31.csv","8/31/2025","10:29:30 AM","26.9","76.1","26.8","81.1"
"dht22_2025-08-31.csv","8/31/2025","10:34:31 AM","27","75.1","27","78.9"
"dht22_2025-08-31.csv","8/31/2025","10:39:31 AM","27.2","76.9","27.1","81"
"dht22_2025-08-31.csv","8/31/2025","10:44:32 AM","27.3","76","27.2","83"
"dht22_2025-08-31.csv","8/31/2025","10:49:32 AM","27.6","72.3","27.3","77.6"
"dht22_2025-08-31.csv","8/31/2025","10:54:33 AM","27.6","70.5","27.5","73.5"
"dht22_2025-08-31.csv","8/31/2025","10:59:33 AM","27.6","69.6","27.5","73.4"
"dht22_2025-08-31.csv","8/31/2025","11:04:34 AM","27.7","69.1","27.6","74.5"
"dht22_2025-08-31.csv","8/31/2025","11:09:34 AM","27.8","70.5","27.7","74.4"
"dht22_2025-08-31.csv","8/31/2025","11:14:35 AM","28","68.9","27.9","72.4"
"dht22_2025-08-31.csv","8/31/2025","11:19:35 AM","28.1","67.2","28","71.6"
"dht22_2025-08-31.csv","8/31/2025","11:24:36 AM","28.2","67.7","28","72.6"
"dht22_2025-08-31.csv","8/31/2025","11:29:36 AM","28.3","66.8","28.1","70.5"
"dht22_2025-08-31.csv","8/31/2025","11:34:37 AM","28.4","66.2","28.2","69.3"
"dht22_2025-08-31.csv","8/31/2025","11:39:37 AM","28.4","65.1","28.2","67.8"
"dht22_2025-08-31.csv","8/31/2025","11:44:38 AM","28.5","66.6","28.3","69.2"
"dht22_2025-08-31.csv","8/31/2025","11:49:38 AM","28.5","67","28.3","70.6"
"dht22_2025-08-31.csv","8/31/2025","11:54:39 AM","28.5","70","28.3","76.6"
"dht22_2025-08-31.csv","8/31/2025","11:59:39 AM","28.8","71.1","28.5","76.1"
"dht22_2025-08-31.csv","8/31/2025","12:04:40 PM","28.8","72.4","28.6","76.3"
"dht22_2025-08-31.csv","8/31/2025","12:09:40 PM","28.7","74","28.5","79.4"
"dht22_2025-08-31.csv","8/31/2025","12:14:41 PM","28.6","74.3","28.4","78"
"dht22_2025-08-31.csv","8/31/2025","12:19:41 PM","28.5","74.3","28.3","79.6"
"dht22_2025-08-31.csv","8/31/2025","12:24:42 PM","28.4","74.3","28.2","79.4"
"dht22_2025-08-31.csv","8/31/2025","12:29:42 PM","28.4","74.1","28.2","78.3"
"dht22_2025-08-31.csv","8/31/2025","12:34:43 PM","28.4","75.1","28.2","80"
"dht22_2025-08-31.csv","8/31/2025","12:39:43 PM","28.5","75.6","28.3","80.4"
"dht22_2025-08-31.csv","8/31/2025","12:44:44 PM","28.5","76","28.3","80.6"
"dht22_2025-08-31.csv","8/31/2025","12:49:44 PM","28.4","76.4","28.3","81.1"
"dht22_2025-08-31.csv","8/31/2025","12:54:45 PM","28.5","74.5","28.3","79.5"
"dht22_2025-08-31.csv","8/31/2025","12:59:45 PM","28.5","74.6","28.4","79.9"
"dht22_2025-08-31.csv","8/31/2025","1:04:46 PM","28.5","75.3","28.3","79.9"
"dht22_2025-08-31.csv","8/31/2025","1:09:46 PM","28.4","75.5","28.2","81"
"dht22_2025-08-31.csv","8/31/2025","1:14:49 PM","28.4","76.3","28.2","81.5"
"dht22_2025-08-31.csv","8/31/2025","1:19:50 PM","28.4","76.3","28.2","81.7"
"dht22_2025-08-31.csv","8/31/2025","1:24:50 PM","28.4","75.2","28.2","80.2"
"dht22_2025-08-31.csv","8/31/2025","1:29:51 PM","28.3","75.4","28.2","79.9"
"dht22_2025-08-31.csv","8/31/2025","1:34:51 PM","28.7","73.9","28.5","77.9"
"dht22_2025-08-31.csv","8/31/2025","1:39:52 PM","29.1","73.5","28.9","77.7"
"dht22_2025-08-31.csv","8/31/2025","1:44:52 PM","29","73.6","28.8","78.1"
"dht22_2025-08-31.csv","8/31/2025","1:49:53 PM","28.6","74.6","28.5","80.7"
"dht22_2025-08-31.csv","8/31/2025","1:54:53 PM","28.8","74.2","28.7","79.5"
"dht22_2025-08-31.csv","8/31/2025","1:59:54 PM","28.8","74.4","28.5","80.7"
"dht22_2025-08-31.csv","8/31/2025","2:04:54 PM","29","73.7","28.8","78.6"
"dht22_2025-08-31.csv","8/31/2025","2:09:55 PM","29","73.7","28.7","79.3"
"dht22_2025-08-31.csv","8/31/2025","2:14:55 PM","29","73.6","28.7","77.8"
"dht22_2025-08-31.csv","8/31/2025","2:19:56 PM","29","73.4","28.8","77.6"
"dht22_2025-08-31.csv","8/31/2025","2:24:56 PM","28.8","73.4","28.6","78"
"dht22_2025-08-31.csv","8/31/2025","2:29:57 PM","28.5","74.4","28.4","78.5"
"dht22_2025-08-31.csv","8/31/2025","2:34:57 PM","28.3","74.4","28.2","79"
"dht22_2025-08-31.csv","8/31/2025","2:39:58 PM","28.3","76.4","28.1","82.7"
"dht22_2025-08-31.csv","8/31/2025","2:44:58 PM","28.2","76.6","28.1","82.3"
"dht22_2025-08-31.csv","8/31/2025","2:49:59 PM","28","76","28","81.5"
"dht22_2025-08-31.csv","8/31/2025","2:54:59 PM","28","76.8","27.9","81.3"
"dht22_2025-08-31.csv","8/31/2025","3:00:00 PM","27.9","75.9","27.9","83"
"dht22_2025-08-31.csv","8/31/2025","3:05:00 PM","27.9","76.9","27.9","81.4"
"dht22_2025-08-31.csv","8/31/2025","3:10:01 PM","27.9","76.7","27.9","82.3"
"dht22_2025-08-31.csv","8/31/2025","3:15:01 PM","27.9","77.8","27.9","83.6"
"dht22_2025-08-31.csv","8/31/2025","3:20:02 PM","27.9","76.5","27.9","82.4"
"dht22_2025-08-31.csv","8/31/2025","3:25:02 PM","27.9","76.3","27.9","81.8"
"dht22_2025-08-31.csv","8/31/2025","3:30:03 PM","27.9","77","27.8","81.9"
"dht22_2025-08-31.csv","8/31/2025","3:35:03 PM","27.9","76.5","27.8","82.2"
"dht22_2025-08-31.csv","8/31/2025","3:40:04 PM","27.9","76.2","27.8","81.9"
"dht22_2025-08-31.csv","8/31/2025","3:45:04 PM","27.9","75.7","27.8","80.6"
"dht22_2025-08-31.csv","8/31/2025","3:50:05 PM","28","76.3","28","81.6"
"dht22_2025-08-31.csv","8/31/2025","3:55:05 PM","28.1","75.8","28","82.6"
"dht22_2025-08-31.csv","8/31/2025","4:00:06 PM","28.1","74.5","28","79.9"
"dht22_2025-09-01.csv","9/1/2025","9:00:03 AM","25","80.2","25","86.1"
"dht22_2025-09-01.csv","9/1/2025","9:05:03 AM","25.9","77.2","26","82"
"dht22_2025-09-01.csv","9/1/2025","9:10:04 AM","26","77.7","26.1","82.1"
"dht22_2025-09-01.csv","9/1/2025","9:15:04 AM","26","75.5","26","78.1"
"dht22_2025-09-01.csv","9/1/2025","9:20:05 AM","26","78","26.1","82.6"
"dht22_2025-09-01.csv","9/1/2025","9:25:05 AM","26.1","77.2","26.1","82.9"
"dht22_2025-09-01.csv","9/1/2025","9:30:06 AM","26.2","79.2","26.2","84.2"
"dht22_2025-09-01.csv","9/1/2025","9:35:09 AM","26.4","77.5","26.3","83.9"
"dht22_2025-09-01.csv","9/1/2025","9:40:09 AM","26.3","77.5","26.4","80.8"
"dht22_2025-09-01.csv","9/1/2025","9:45:10 AM","26.5","75.6","26.6","79.1"
"dht22_2025-09-01.csv","9/1/2025","9:50:10 AM","26.6","74.1","26.6","77.9"
"dht22_2025-09-01.csv","9/1/2025","9:55:11 AM","26.6","74.1","26.6","80"
"dht22_2025-09-01.csv","9/1/2025","10:00:11 AM","26.6","73.6","26.6","77.7"
"dht22_2025-09-01.csv","9/1/2025","10:05:12 AM","26.7","73.8","26.7","77.5"
"dht22_2025-09-01.csv","9/1/2025","10:10:12 AM","26.7","74.1","26.6","78"
"dht22_2025-09-01.csv","9/1/2025","10:15:13 AM","26.7","75","26.7","80.2"
"dht22_2025-09-01.csv","9/1/2025","10:20:13 AM","26.8","74.1","26.8","78.5"
"dht22_2025-09-01.csv","9/1/2025","10:25:14 AM","26.9","73.8","26.9","78.7"
"dht22_2025-09-01.csv","9/1/2025","10:30:14 AM","27","74.5","27","80"
"dht22_2025-09-01.csv","9/1/2025","10:35:15 AM","27","74.4","27","79.5"
"dht22_2025-09-01.csv","9/1/2025","10:40:15 AM","27.1","73.5","27.1","77.6"
"dht22_2025-09-01.csv","9/1/2025","10:45:16 AM","27.3","71.5","27.2","75.7"
"dht22_2025-09-01.csv","9/1/2025","10:50:16 AM","27.5","71.1","27.4","74.2"
"dht22_2025-09-01.csv","9/1/2025","10:55:17 AM","27.5","71.5","27.3","76.8"
"dht22_2025-09-01.csv","9/1/2025","11:00:17 AM","27.7","69.4","27.5","72.4"
"dht22_2025-09-01.csv","9/1/2025","11:05:18 AM","27.4","70.3","27.5","73.7"
"dht22_2025-09-01.csv","9/1/2025","11:10:18 AM","27.5","70.5","27.5","73.3"
"dht22_2025-09-01.csv","9/1/2025","11:15:19 AM","27.6","70.6","27.5","73.8"
"dht22_2025-09-01.csv","9/1/2025","11:20:19 AM","27.9","68.7","27.8","71.9"
"dht22_2025-09-01.csv","9/1/2025","11:25:20 AM","28.1","68","27.9","70.3"
"dht22_2025-09-01.csv","9/1/2025","11:30:20 AM","28.4","68.5","28.2","71.7"
"dht22_2025-09-01.csv","9/1/2025","11:35:21 AM","28.5","67.3","28.4","69.5"
"dht22_2025-09-01.csv","9/1/2025","11:40:21 AM","28.7","65.3","28.5","67"
"dht22_2025-09-01.csv","9/1/2025","11:45:22 AM","28.8","64.2","28.6","66.1"
"dht22_2025-09-01.csv","9/1/2025","11:50:22 AM","28.6","63.8","28.4","65.4"
"dht22_2025-09-01.csv","9/1/2025","11:55:23 AM","28.1","67.1","28.1","70.2"
"dht22_2025-09-01.csv","9/1/2025","12:00:23 PM","27.9","69","27.9","70.7"
"dht22_2025-09-01.csv","9/1/2025","12:05:24 PM","27.9","70.3","27.9","73.2"
"dht22_2025-09-01.csv","9/1/2025","12:10:24 PM","28","70.1","27.9","72.6"
"dht22_2025-09-01.csv","9/1/2025","12:15:25 PM","27.8","72.2","27.8","77"
"dht22_2025-09-01.csv","9/1/2025","12:20:25 PM","28","71.4","27.9","75.1"
"dht22_2025-09-01.csv","9/1/2025","12:25:26 PM","28.3","72","28.2","75.2"
"dht22_2025-09-01.csv","9/1/2025","12:30:26 PM","28.1","72.9","28","76.3"
"dht22_2025-09-01.csv","9/1/2025","12:35:27 PM","27.9","74.2","27.9","78.9"
"dht22_2025-09-01.csv","9/1/2025","12:40:28 PM","28.2","72.8","28.1","76.5"
"dht22_2025-09-01.csv","9/1/2025","12:45:28 PM","28.2","73.9","28.1","78.5"
"dht22_2025-09-01.csv","9/1/2025","12:50:29 PM","28.1","73.6","28","78.8"
"dht22_2025-09-01.csv","9/1/2025","12:55:29 PM","28.2","72.7","28","76.6"
"dht22_2025-09-01.csv","9/1/2025","1:00:30 PM","28.1","72.8","28","77.5"
"dht22_2025-09-01.csv","9/1/2025","1:05:30 PM","28","74.9","27.9","79.7"
"dht22_2025-09-01.csv","9/1/2025","1:10:31 PM","28.3","74.6","28.2","78.7"
"dht22_2025-09-01.csv","9/1/2025","1:15:31 PM","28.4","74.4","28.2","78.9"
"dht22_2025-09-01.csv","9/1/2025","1:20:32 PM","28.8","72.4","28.5","77.8"
"dht22_2025-09-01.csv","9/1/2025","1:25:32 PM","28.8","71.5","28.6","75.3"
"dht22_2025-09-01.csv","9/1/2025","1:30:33 PM","28.8","73.3","28.6","77.4"
"dht22_2025-09-01.csv","9/1/2025","1:35:33 PM","28.8","73.2","28.6","77.6"
"dht22_2025-09-01.csv","9/1/2025","1:40:34 PM","28.5","72.6","28.4","78.9"
"dht22_2025-09-01.csv","9/1/2025","1:45:34 PM","28.3","72.8","28.2","77.3"
"dht22_2025-09-01.csv","9/1/2025","1:50:35 PM","28.3","72.7","28.1","76.8"
"dht22_2025-09-01.csv","9/1/2025","1:55:35 PM","28.2","75.1","28","79.4"
"dht22_2025-09-01.csv","9/1/2025","2:00:36 PM","28.2","75.3","28.1","80"
"dht22_2025-09-01.csv","9/1/2025","2:05:36 PM","28.3","74.2","28.1","78"
"dht22_2025-09-01.csv","9/1/2025","2:10:37 PM","28.3","74.7","28.2","79.6"
"dht22_2025-09-01.csv","9/1/2025","2:15:37 PM","28.2","74.2","28.1","79.6"
"dht22_2025-09-01.csv","9/1/2025","2:20:38 PM","28.2","75.5","28.1","80.6"
"dht22_2025-09-01.csv","9/1/2025","2:25:38 PM","28.1","75","28","79.7"
"dht22_2025-09-01.csv","9/1/2025","2:30:39 PM","28.2","74.4","28","78.6"
"dht22_2025-09-01.csv","9/1/2025","2:35:39 PM","28.3","73.9","28.1","78.1"
"dht22_2025-09-01.csv","9/1/2025","2:40:40 PM","28.8","74.5","28.5","79.1"
"dht22_2025-09-01.csv","9/1/2025","2:45:40 PM","29","73.1","28.7","77.9"
"dht22_2025-09-01.csv","9/1/2025","2:50:41 PM","28.9","74.4","28.6","80.4"
"dht22_2025-09-01.csv","9/1/2025","2:55:41 PM","28.8","73.8","28.6","78.9"
"dht22_2025-09-01.csv","9/1/2025","3:00:42 PM","28.7","73.9","28.5","79"
"dht22_2025-09-01.csv","9/1/2025","3:05:42 PM","28.6","73.4","28.5","78.5"
"dht22_2025-09-01.csv","9/1/2025","3:10:43 PM","28.6","74.4","28.4","79.5"
"dht22_2025-09-01.csv","9/1/2025","3:15:43 PM","28.5","74.1","28.4","78.4"
"dht22_2025-09-01.csv","9/1/2025","3:20:44 PM","28.4","75.1","28.3","79.9"
"dht22_2025-09-01.csv","9/1/2025","3:25:44 PM","28.4","75.6","28.3","80.1"
"dht22_2025-09-01.csv","9/1/2025","3:30:45 PM","28.3","75","28.2","79.8"
"dht22_2025-09-01.csv","9/1/2025","3:35:45 PM","28.2","75.8","28.1","81.1"
"dht22_2025-09-01.csv","9/1/2025","3:40:46 PM","28.1","76.5","28","82.4"
"dht22_2025-09-01.csv","9/1/2025","3:45:46 PM","28.1","77","28","81.9"
"dht22_2025-09-01.csv","9/1/2025","3:50:47 PM","28","81","28","86.3"
"dht22_2025-09-01.csv","9/1/2025","3:55:47 PM","27.6","80.9","27.7","86.1"
"dht22_2025-09-01.csv","9/1/2025","4:00:48 PM","27.3","81.9","27.3","87.3"
"dht22_2025-09-02.csv","9/2/2025","9:00:20 AM","25","88.2","25","92.6"
