Source.Name,Fecha,Hora,Sensor 1 (%),Sensor 2 (%)
humedad_2025-08-24.csv,8/24/2025,3:18:38 PM,65.9,84
humedad_2025-08-24.csv,8/24/2025,3:23:38 PM,65.7,84
humedad_2025-08-24.csv,8/24/2025,3:28:38 PM,65.7,84
humedad_2025-08-24.csv,8/24/2025,3:33:38 PM,65.6,84
humedad_2025-08-24.csv,8/24/2025,3:38:38 PM,65.6,83.9
humedad_2025-08-24.csv,8/24/2025,3:43:38 PM,65.4,83.9
humedad_2025-08-24.csv,8/24/2025,3:48:38 PM,65.4,83.9
humedad_2025-08-24.csv,8/24/2025,3:53:38 PM,65.3,83.9
humedad_2025-08-24.csv,8/24/2025,3:58:38 PM,65.1,83.9
humedad_2025-08-25.csv,8/25/2025,2:22:00 PM,83.4,86.8
humedad_2025-08-25.csv,8/25/2025,2:27:00 PM,80.7,86.9
humedad_2025-08-25.csv,8/25/2025,2:32:00 PM,78.7,87.1
humedad_2025-08-25.csv,8/25/2025,2:37:00 PM,77,87.2
humedad_2025-08-25.csv,8/25/2025,2:42:00 PM,75.3,87.5
humedad_2025-08-25.csv,8/25/2025,2:47:00 PM,73.5,87.5
humedad_2025-08-25.csv,8/25/2025,2:52:00 PM,72.1,87.7
humedad_2025-08-25.csv,8/25/2025,2:57:00 PM,71.4,87.7
humedad_2025-08-25.csv,8/25/2025,3:02:00 PM,71.4,87.7
humedad_2025-08-25.csv,8/25/2025,3:07:00 PM,71.4,87.7
humedad_2025-08-25.csv,8/25/2025,3:12:00 PM,71.4,87.7
humedad_2025-08-25.csv,8/25/2025,3:17:00 PM,71.4,87.7
humedad_2025-08-25.csv,8/25/2025,3:22:00 PM,71.4,87.7
humedad_2025-08-25.csv,8/25/2025,3:27:00 PM,71.4,87.5
humedad_2025-08-25.csv,8/25/2025,3:32:00 PM,71.2,87.5
humedad_2025-08-25.csv,8/25/2025,3:37:00 PM,71.2,87.4
humedad_2025-08-25.csv,8/25/2025,3:42:00 PM,71,87.4
humedad_2025-08-25.csv,8/25/2025,3:47:00 PM,71,87.2
humedad_2025-08-25.csv,8/25/2025,3:52:00 PM,70.9,87.1
humedad_2025-08-25.csv,8/25/2025,3:57:00 PM,70.7,86.9
humedad_2025-08-26.csv,8/26/2025,9:00:14 AM,73.5,86
humedad_2025-08-26.csv,8/26/2025,9:05:14 AM,73,86.2
humedad_2025-08-26.csv,8/26/2025,9:10:14 AM,72.9,86.3
humedad_2025-08-26.csv,8/26/2025,9:15:14 AM,72.6,86.5
humedad_2025-08-26.csv,8/26/2025,9:20:14 AM,72.4,86.6
humedad_2025-08-26.csv,8/26/2025,9:25:14 AM,72.1,86.6
humedad_2025-08-26.csv,8/26/2025,9:30:14 AM,72,86.8
humedad_2025-08-26.csv,8/26/2025,9:35:14 AM,71.8,86.9
humedad_2025-08-26.csv,8/26/2025,9:40:14 AM,71.7,86.9
humedad_2025-08-26.csv,8/26/2025,9:45:14 AM,71.4,86.9
humedad_2025-08-26.csv,8/26/2025,9:50:14 AM,71.2,86.9
humedad_2025-08-26.csv,8/26/2025,9:55:14 AM,71.2,86.9
humedad_2025-08-26.csv,8/26/2025,10:00:14 AM,70.9,87.1
humedad_2025-08-26.csv,8/26/2025,10:05:14 AM,70.7,87.1
humedad_2025-08-26.csv,8/26/2025,10:10:14 AM,70.7,87.1
humedad_2025-08-26.csv,8/26/2025,10:15:14 AM,70.6,87.1
humedad_2025-08-26.csv,8/26/2025,10:20:14 AM,70.4,87.1
humedad_2025-08-26.csv,8/26/2025,10:25:14 AM,70.3,87.1
humedad_2025-08-26.csv,8/26/2025,10:30:14 AM,70.3,87.1
humedad_2025-08-26.csv,8/26/2025,10:35:14 AM,70.1,86.9
humedad_2025-08-26.csv,8/26/2025,10:40:14 AM,70.1,86.9
humedad_2025-08-26.csv,8/26/2025,10:45:14 AM,70,86.8
humedad_2025-08-26.csv,8/26/2025,10:50:14 AM,69.8,86.8
humedad_2025-08-26.csv,8/26/2025,10:55:14 AM,69.8,86.8
humedad_2025-08-26.csv,8/26/2025,11:00:14 AM,69.8,86.6
humedad_2025-08-26.csv,8/26/2025,11:05:14 AM,69.7,86.6
humedad_2025-08-26.csv,8/26/2025,11:10:14 AM,69.7,86.5
humedad_2025-08-26.csv,8/26/2025,11:15:14 AM,69.5,86.5
humedad_2025-08-26.csv,8/26/2025,11:20:14 AM,69.5,86.3
humedad_2025-08-26.csv,8/26/2025,11:25:14 AM,69.5,86.3
humedad_2025-08-26.csv,8/26/2025,11:30:14 AM,69.4,86.2
humedad_2025-08-26.csv,8/26/2025,11:35:14 AM,69.4,86
humedad_2025-08-26.csv,8/26/2025,11:40:14 AM,69.4,86
humedad_2025-08-26.csv,8/26/2025,11:45:14 AM,69.2,85.8
humedad_2025-08-26.csv,8/26/2025,11:50:14 AM,69.2,85.7
humedad_2025-08-26.csv,8/26/2025,11:55:14 AM,69.2,85.5
humedad_2025-08-26.csv,8/26/2025,12:00:14 PM,69.2,85.4
humedad_2025-08-26.csv,8/26/2025,12:05:14 PM,69.2,85.4
humedad_2025-08-26.csv,8/26/2025,12:10:14 PM,69.2,85.2
humedad_2025-08-26.csv,8/26/2025,12:15:14 PM,69.1,85.1
humedad_2025-08-26.csv,8/26/2025,12:20:14 PM,69.1,84.9
humedad_2025-08-26.csv,8/26/2025,12:25:14 PM,69.1,84.8
humedad_2025-08-26.csv,8/26/2025,12:30:14 PM,68.9,84.6
humedad_2025-08-26.csv,8/26/2025,12:35:14 PM,68.9,84.5
humedad_2025-08-26.csv,8/26/2025,12:40:14 PM,68.9,84.3
humedad_2025-08-26.csv,8/26/2025,12:45:14 PM,68.9,84.3
humedad_2025-08-26.csv,8/26/2025,12:50:14 PM,68.8,84.2
humedad_2025-08-26.csv,8/26/2025,12:55:14 PM,68.8,84
humedad_2025-08-26.csv,8/26/2025,1:00:14 PM,68.8,84
humedad_2025-08-26.csv,8/26/2025,1:05:14 PM,68.6,83.9
humedad_2025-08-26.csv,8/26/2025,1:10:14 PM,68.6,83.9
humedad_2025-08-26.csv,8/26/2025,1:15:14 PM,68.5,83.7
humedad_2025-08-26.csv,8/26/2025,1:20:14 PM,68.3,83.6
humedad_2025-08-26.csv,8/26/2025,1:25:14 PM,68.3,83.6
humedad_2025-08-26.csv,8/26/2025,1:30:14 PM,68.3,83.6
humedad_2025-08-26.csv,8/26/2025,1:35:14 PM,68.2,83.6
humedad_2025-08-26.csv,8/26/2025,1:40:14 PM,68.2,83.4
humedad_2025-08-26.csv,8/26/2025,1:45:14 PM,68,83.4
humedad_2025-08-26.csv,8/26/2025,1:50:14 PM,68,83.4
humedad_2025-08-26.csv,8/26/2025,1:55:14 PM,68,83.4
humedad_2025-08-26.csv,8/26/2025,2:00:14 PM,67.8,83.4
humedad_2025-08-26.csv,8/26/2025,2:05:14 PM,67.8,83.4
humedad_2025-08-26.csv,8/26/2025,2:10:14 PM,67.8,83.3
humedad_2025-08-26.csv,8/26/2025,2:15:14 PM,67.7,83.3
humedad_2025-08-26.csv,8/26/2025,2:20:14 PM,67.7,83.3
humedad_2025-08-26.csv,8/26/2025,2:25:14 PM,67.5,83.3
humedad_2025-08-26.csv,8/26/2025,2:30:14 PM,67.5,83.3
humedad_2025-08-26.csv,8/26/2025,2:35:14 PM,67.4,83.1
humedad_2025-08-26.csv,8/26/2025,2:40:14 PM,67.4,83.3
humedad_2025-08-26.csv,8/26/2025,2:45:14 PM,67.4,83.3
humedad_2025-08-26.csv,8/26/2025,2:50:14 PM,67.2,83.3
humedad_2025-08-26.csv,8/26/2025,2:55:14 PM,67.2,83.3
humedad_2025-08-26.csv,8/26/2025,3:00:14 PM,67.1,83.3
humedad_2025-08-26.csv,8/26/2025,3:05:14 PM,67.1,83.3
humedad_2025-08-26.csv,8/26/2025,3:10:14 PM,67.1,83.3
humedad_2025-08-26.csv,8/26/2025,3:15:14 PM,67.1,83.3
humedad_2025-08-26.csv,8/26/2025,3:20:14 PM,66.9,83.3
humedad_2025-08-26.csv,8/26/2025,3:25:14 PM,66.9,83.4
humedad_2025-08-26.csv,8/26/2025,3:30:14 PM,66.9,83.4
humedad_2025-08-26.csv,8/26/2025,3:35:14 PM,66.9,83.4
humedad_2025-08-26.csv,8/26/2025,3:40:14 PM,66.8,83.6
humedad_2025-08-26.csv,8/26/2025,3:45:14 PM,66.8,83.6
humedad_2025-08-26.csv,8/26/2025,3:50:14 PM,66.8,83.6
humedad_2025-08-26.csv,8/26/2025,3:55:14 PM,66.6,83.6
humedad_2025-08-26.csv,8/26/2025,4:00:14 PM,66.6,83.6
humedad_2025-08-27.csv,8/27/2025,9:00:29 AM,88,74.1
humedad_2025-08-27.csv,8/27/2025,9:05:29 AM,87.2,74.1
humedad_2025-08-27.csv,8/27/2025,9:10:29 AM,87.1,74.1
humedad_2025-08-27.csv,8/27/2025,9:15:29 AM,86.9,74.3
humedad_2025-08-27.csv,8/27/2025,9:20:29 AM,86.8,74.3
humedad_2025-08-27.csv,8/27/2025,9:25:29 AM,86.8,74.4
humedad_2025-08-27.csv,8/27/2025,9:30:29 AM,86.8,74.6
humedad_2025-08-27.csv,8/27/2025,9:35:29 AM,86.8,74.7
humedad_2025-08-27.csv,8/27/2025,9:40:29 AM,86.6,74.9
humedad_2025-08-27.csv,8/27/2025,9:45:29 AM,86.6,74.9
humedad_2025-08-27.csv,8/27/2025,9:50:29 AM,86.6,75.2
humedad_2025-08-27.csv,8/27/2025,9:55:29 AM,86.6,75.2
humedad_2025-08-27.csv,8/27/2025,10:00:29 AM,86.5,75.3
humedad_2025-08-27.csv,8/27/2025,10:05:29 AM,86.5,75.6
humedad_2025-08-27.csv,8/27/2025,10:10:29 AM,86.5,75.6
humedad_2025-08-27.csv,8/27/2025,10:15:29 AM,86.5,75.8
humedad_2025-08-27.csv,8/27/2025,10:20:29 AM,86.5,75.8
humedad_2025-08-27.csv,8/27/2025,10:25:29 AM,86.5,75.9
humedad_2025-08-27.csv,8/27/2025,10:30:29 AM,86.5,75.9
humedad_2025-08-27.csv,8/27/2025,10:35:29 AM,86.5,76.1
humedad_2025-08-27.csv,8/27/2025,10:40:29 AM,86.5,76.2
humedad_2025-08-27.csv,8/27/2025,10:45:29 AM,86.5,76.4
humedad_2025-08-27.csv,8/27/2025,10:50:29 AM,86.6,76.5
humedad_2025-08-27.csv,8/27/2025,10:55:29 AM,86.6,76.5
humedad_2025-08-27.csv,8/27/2025,11:00:29 AM,86.6,76.7
humedad_2025-08-27.csv,8/27/2025,11:05:29 AM,86.6,76.7
humedad_2025-08-27.csv,8/27/2025,11:10:29 AM,86.6,76.8
humedad_2025-08-27.csv,8/27/2025,11:15:29 AM,86.6,76.8
humedad_2025-08-27.csv,8/27/2025,11:20:29 AM,86.6,76.8
humedad_2025-08-27.csv,8/27/2025,11:25:29 AM,86.6,77
humedad_2025-08-27.csv,8/27/2025,11:30:29 AM,86.6,77
humedad_2025-08-27.csv,8/27/2025,11:35:29 AM,86.6,77
humedad_2025-08-27.csv,8/27/2025,11:40:29 AM,86.6,77.2
humedad_2025-08-27.csv,8/27/2025,11:45:29 AM,86.6,77.2
humedad_2025-08-27.csv,8/27/2025,11:50:29 AM,86.8,77.3
humedad_2025-08-27.csv,8/27/2025,11:55:29 AM,86.8,77.3
humedad_2025-08-27.csv,8/27/2025,12:00:29 PM,86.8,77.5
humedad_2025-08-27.csv,8/27/2025,12:05:29 PM,86.8,77.5
humedad_2025-08-27.csv,8/27/2025,12:10:29 PM,86.9,77.6
humedad_2025-08-27.csv,8/27/2025,12:15:29 PM,86.9,77.6
humedad_2025-08-27.csv,8/27/2025,12:20:29 PM,86.9,77.6
humedad_2025-08-27.csv,8/27/2025,12:25:29 PM,86.9,77.8
humedad_2025-08-27.csv,8/27/2025,12:30:29 PM,87.1,77.8
humedad_2025-08-27.csv,8/27/2025,12:35:29 PM,87.1,77.8
humedad_2025-08-27.csv,8/27/2025,12:40:29 PM,87.1,77.8
humedad_2025-08-27.csv,8/27/2025,12:45:29 PM,87.1,77.8
humedad_2025-08-27.csv,8/27/2025,12:50:29 PM,87.2,77.8
humedad_2025-08-27.csv,8/27/2025,12:55:29 PM,87.2,77.8
humedad_2025-08-27.csv,8/27/2025,1:00:29 PM,87.2,77.8
humedad_2025-08-27.csv,8/27/2025,1:05:29 PM,87.2,77.8
humedad_2025-08-27.csv,8/27/2025,1:10:29 PM,87.2,77.8
humedad_2025-08-27.csv,8/27/2025,1:15:29 PM,87.2,77.8
humedad_2025-08-27.csv,8/27/2025,1:20:29 PM,87.4,77.9
humedad_2025-08-27.csv,8/27/2025,1:25:29 PM,87.4,77.8
humedad_2025-08-27.csv,8/27/2025,1:30:29 PM,87.4,77.9
humedad_2025-08-27.csv,8/27/2025,1:35:29 PM,87.4,77.9
humedad_2025-08-27.csv,8/27/2025,1:40:29 PM,87.5,77.9
humedad_2025-08-27.csv,8/27/2025,1:45:29 PM,87.5,78.1
humedad_2025-08-27.csv,8/27/2025,1:50:29 PM,87.5,78.1
humedad_2025-08-27.csv,8/27/2025,1:55:29 PM,87.5,78.1
humedad_2025-08-27.csv,8/27/2025,2:00:29 PM,87.5,78.1
humedad_2025-08-27.csv,8/27/2025,2:05:29 PM,87.7,78.1
humedad_2025-08-27.csv,8/27/2025,2:10:29 PM,87.7,78.2
humedad_2025-08-27.csv,8/27/2025,2:15:29 PM,87.7,78.2
humedad_2025-08-27.csv,8/27/2025,2:20:29 PM,87.7,78.2
humedad_2025-08-27.csv,8/27/2025,2:25:29 PM,87.8,78.2
humedad_2025-08-27.csv,8/27/2025,2:30:29 PM,87.8,78.2
humedad_2025-08-27.csv,8/27/2025,2:35:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,2:40:29 PM,87.8,78.2
humedad_2025-08-27.csv,8/27/2025,2:45:29 PM,87.8,78.2
humedad_2025-08-27.csv,8/27/2025,2:50:29 PM,88,78.2
humedad_2025-08-27.csv,8/27/2025,2:55:29 PM,87.8,78.2
humedad_2025-08-27.csv,8/27/2025,3:00:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,3:05:29 PM,87.8,78.2
humedad_2025-08-27.csv,8/27/2025,3:10:29 PM,87.8,78.2
humedad_2025-08-27.csv,8/27/2025,3:15:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,3:20:29 PM,88,78.4
humedad_2025-08-27.csv,8/27/2025,3:25:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,3:30:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,3:35:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,3:40:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,3:45:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,3:50:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,3:55:29 PM,87.8,78.4
humedad_2025-08-27.csv,8/27/2025,4:00:29 PM,87.8,78.4
humedad_2025-08-28.csv,8/28/2025,9:00:26 AM,88.7,80.7
humedad_2025-08-28.csv,8/28/2025,9:05:26 AM,88.4,80.7
humedad_2025-08-28.csv,8/28/2025,9:10:26 AM,88.4,80.8
humedad_2025-08-28.csv,8/28/2025,9:15:26 AM,88.4,80.8
humedad_2025-08-28.csv,8/28/2025,9:20:26 AM,88.3,81
humedad_2025-08-28.csv,8/28/2025,9:25:26 AM,88.4,81
humedad_2025-08-28.csv,8/28/2025,9:30:26 AM,88.3,81.1
humedad_2025-08-28.csv,8/28/2025,9:35:26 AM,88.3,81.1
humedad_2025-08-28.csv,8/28/2025,9:40:26 AM,88.3,81.3
humedad_2025-08-28.csv,8/28/2025,9:45:26 AM,88.3,81.3
humedad_2025-08-28.csv,8/28/2025,9:50:26 AM,88.4,81.4
humedad_2025-08-28.csv,8/28/2025,9:55:26 AM,88.4,81.4
humedad_2025-08-28.csv,8/28/2025,10:00:26 AM,88.4,81.6
humedad_2025-08-28.csv,8/28/2025,10:05:26 AM,88.6,81.6
humedad_2025-08-28.csv,8/28/2025,10:10:26 AM,88.6,81.7
humedad_2025-08-28.csv,8/28/2025,10:15:26 AM,88.7,81.7
humedad_2025-08-28.csv,8/28/2025,10:20:26 AM,88.7,81.7
humedad_2025-08-28.csv,8/28/2025,10:25:26 AM,88.7,81.9
humedad_2025-08-28.csv,8/28/2025,10:30:26 AM,88.7,81.9
humedad_2025-08-28.csv,8/28/2025,10:35:26 AM,88.9,81.9
humedad_2025-08-28.csv,8/28/2025,10:40:26 AM,88.9,82
humedad_2025-08-28.csv,8/28/2025,10:45:26 AM,88.9,82
humedad_2025-08-28.csv,8/28/2025,10:50:26 AM,88.9,82.2
humedad_2025-08-28.csv,8/28/2025,10:55:26 AM,89,82.2
humedad_2025-08-28.csv,8/28/2025,11:00:26 AM,89,82.3
humedad_2025-08-28.csv,8/28/2025,11:05:26 AM,89,82.3
humedad_2025-08-28.csv,8/28/2025,11:10:26 AM,89.2,82.3
humedad_2025-08-28.csv,8/28/2025,11:15:26 AM,89.2,82.5
humedad_2025-08-28.csv,8/28/2025,11:20:26 AM,89.2,82.5
humedad_2025-08-28.csv,8/28/2025,11:25:26 AM,89.4,82.6
humedad_2025-08-28.csv,8/28/2025,11:30:26 AM,89.4,82.6
humedad_2025-08-28.csv,8/28/2025,11:35:26 AM,89.4,82.6
humedad_2025-08-28.csv,8/28/2025,11:40:26 AM,89.5,82.8
humedad_2025-08-28.csv,8/28/2025,11:45:26 AM,89.5,82.9
humedad_2025-08-28.csv,8/28/2025,11:50:26 AM,89.7,82.9
humedad_2025-08-28.csv,8/28/2025,11:55:26 AM,89.7,82.9
humedad_2025-08-28.csv,8/28/2025,12:00:26 PM,89.7,83.1
humedad_2025-08-28.csv,8/28/2025,12:05:26 PM,89.8,83.1
humedad_2025-08-28.csv,8/28/2025,12:10:26 PM,89.8,83.1
humedad_2025-08-28.csv,8/28/2025,12:15:26 PM,89.8,83.3
humedad_2025-08-28.csv,8/28/2025,12:20:26 PM,90,83.3
humedad_2025-08-28.csv,8/28/2025,12:25:26 PM,90,83.3
humedad_2025-08-28.csv,8/28/2025,12:30:26 PM,90,83.3
humedad_2025-08-28.csv,8/28/2025,12:35:26 PM,90,83.4
humedad_2025-08-28.csv,8/28/2025,12:40:26 PM,90.1,83.4
humedad_2025-08-28.csv,8/28/2025,12:45:26 PM,90.1,83.4
humedad_2025-08-28.csv,8/28/2025,12:50:26 PM,90.1,83.4
humedad_2025-08-28.csv,8/28/2025,12:55:26 PM,90.1,83.4
humedad_2025-08-28.csv,8/28/2025,1:00:26 PM,90.1,83.4
humedad_2025-08-28.csv,8/28/2025,1:05:26 PM,90.1,83.4
humedad_2025-08-28.csv,8/28/2025,1:10:26 PM,90.3,83.6
humedad_2025-08-28.csv,8/28/2025,1:15:26 PM,90.4,83.6
humedad_2025-08-28.csv,8/28/2025,1:20:26 PM,90.4,83.6
humedad_2025-08-28.csv,8/28/2025,1:25:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,1:30:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,1:35:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,1:40:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,1:45:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,1:50:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,1:55:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:00:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:05:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:10:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:15:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:20:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:25:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:30:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:35:26 PM,90.4,83.7
humedad_2025-08-28.csv,8/28/2025,2:40:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,2:45:26 PM,90.6,83.9
humedad_2025-08-28.csv,8/28/2025,2:50:26 PM,90.6,83.9
humedad_2025-08-28.csv,8/28/2025,2:55:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:00:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:05:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:10:26 PM,90.6,83.9
humedad_2025-08-28.csv,8/28/2025,3:15:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:20:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:25:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:30:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:35:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:40:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:45:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:50:26 PM,90.6,83.7
humedad_2025-08-28.csv,8/28/2025,3:55:26 PM,90.6,83.6
humedad_2025-08-28.csv,8/28/2025,4:00:26 PM,90.6,83.7
humedad_2025-08-29.csv,8/29/2025,9:00:19 AM,89.2,78.2
humedad_2025-08-29.csv,8/29/2025,9:05:19 AM,88.9,78.4
humedad_2025-08-29.csv,8/29/2025,9:10:19 AM,88.6,78.5
humedad_2025-08-29.csv,8/29/2025,9:15:19 AM,88.4,78.7
humedad_2025-08-29.csv,8/29/2025,9:20:19 AM,88.3,78.7
humedad_2025-08-29.csv,8/29/2025,9:25:19 AM,88.1,78.8
humedad_2025-08-29.csv,8/29/2025,9:30:19 AM,88.1,79
humedad_2025-08-29.csv,8/29/2025,9:35:19 AM,88.1,79.1
humedad_2025-08-29.csv,8/29/2025,9:40:19 AM,88,79.1
humedad_2025-08-29.csv,8/29/2025,9:45:19 AM,88,79.3
humedad_2025-08-29.csv,8/29/2025,9:50:19 AM,88,79.3
humedad_2025-08-29.csv,8/29/2025,9:55:19 AM,88,79.3
humedad_2025-08-29.csv,8/29/2025,10:00:19 AM,88,79.4
humedad_2025-08-29.csv,8/29/2025,10:05:19 AM,87.8,79.6
humedad_2025-08-29.csv,8/29/2025,10:10:19 AM,87.8,79.6
humedad_2025-08-29.csv,8/29/2025,10:15:19 AM,87.8,79.7
humedad_2025-08-29.csv,8/29/2025,10:20:19 AM,87.8,79.7
humedad_2025-08-29.csv,8/29/2025,10:25:19 AM,87.8,79.7
humedad_2025-08-29.csv,8/29/2025,10:30:19 AM,87.8,79.9
humedad_2025-08-29.csv,8/29/2025,10:35:19 AM,88,79.9
humedad_2025-08-29.csv,8/29/2025,10:40:19 AM,88,80
humedad_2025-08-29.csv,8/29/2025,10:45:19 AM,88,80
humedad_2025-08-29.csv,8/29/2025,10:50:19 AM,88,80.4
humedad_2025-08-29.csv,8/29/2025,10:55:19 AM,88,80.5
humedad_2025-08-29.csv,8/29/2025,11:00:19 AM,88,80.7
humedad_2025-08-29.csv,8/29/2025,11:05:19 AM,88.1,80.7
humedad_2025-08-29.csv,8/29/2025,11:10:19 AM,88.1,80.7
humedad_2025-08-29.csv,8/29/2025,11:15:19 AM,88.1,80.8
humedad_2025-08-29.csv,8/29/2025,11:20:19 AM,88,80.8
humedad_2025-08-29.csv,8/29/2025,11:25:19 AM,88.1,81.1
humedad_2025-08-29.csv,8/29/2025,11:30:19 AM,88.1,81.1
humedad_2025-08-29.csv,8/29/2025,11:35:19 AM,88.1,81.3
humedad_2025-08-29.csv,8/29/2025,11:40:19 AM,88.1,81.3
humedad_2025-08-29.csv,8/29/2025,11:45:19 AM,88.1,81.4
humedad_2025-08-29.csv,8/29/2025,11:50:19 AM,88.1,81.4
humedad_2025-08-29.csv,8/29/2025,11:55:19 AM,88.1,81.4
humedad_2025-08-29.csv,8/29/2025,12:00:19 PM,88.1,81.6
humedad_2025-08-29.csv,8/29/2025,12:05:19 PM,88.1,81.6
humedad_2025-08-29.csv,8/29/2025,12:10:19 PM,88.3,81.6
humedad_2025-08-29.csv,8/29/2025,12:15:19 PM,88.1,81.6
humedad_2025-08-29.csv,8/29/2025,12:20:19 PM,88.1,81.6
humedad_2025-08-29.csv,8/29/2025,12:25:19 PM,88.3,81.7
humedad_2025-08-29.csv,8/29/2025,12:30:19 PM,88.1,81.7
humedad_2025-08-29.csv,8/29/2025,12:35:19 PM,88.1,81.7
humedad_2025-08-29.csv,8/29/2025,12:40:19 PM,88.3,81.7
humedad_2025-08-29.csv,8/29/2025,12:45:19 PM,88.1,81.7
humedad_2025-08-29.csv,8/29/2025,12:50:19 PM,88.1,81.9
humedad_2025-08-29.csv,8/29/2025,12:55:19 PM,88.3,81.9
humedad_2025-08-29.csv,8/29/2025,1:00:19 PM,88.3,82
humedad_2025-08-29.csv,8/29/2025,1:05:19 PM,88.3,82
humedad_2025-08-29.csv,8/29/2025,1:10:19 PM,88.3,82.2
humedad_2025-08-29.csv,8/29/2025,1:15:19 PM,88.3,82.2
humedad_2025-08-29.csv,8/29/2025,1:20:19 PM,88.3,82.2
humedad_2025-08-29.csv,8/29/2025,1:25:19 PM,88.3,82.2
humedad_2025-08-29.csv,8/29/2025,1:30:19 PM,88.4,82.3
humedad_2025-08-29.csv,8/29/2025,1:35:19 PM,88.4,82.3
humedad_2025-08-29.csv,8/29/2025,1:40:19 PM,88.4,82.3
humedad_2025-08-29.csv,8/29/2025,1:45:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,1:50:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,1:55:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,2:00:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,2:05:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,2:10:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,2:15:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,2:20:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,2:25:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,2:30:19 PM,88.4,82.5
humedad_2025-08-29.csv,8/29/2025,2:35:19 PM,88.3,82.5
humedad_2025-08-29.csv,8/29/2025,2:40:19 PM,88.3,82.5
humedad_2025-08-29.csv,8/29/2025,2:45:19 PM,88.3,82.6
humedad_2025-08-29.csv,8/29/2025,2:50:19 PM,88.3,82.5
humedad_2025-08-29.csv,8/29/2025,2:55:19 PM,88.3,82.5
humedad_2025-08-29.csv,8/29/2025,3:00:19 PM,88.3,82.5
humedad_2025-08-29.csv,8/29/2025,3:05:19 PM,88.3,82.5
humedad_2025-08-29.csv,8/29/2025,3:10:19 PM,88.3,82.5
humedad_2025-08-29.csv,8/29/2025,3:15:19 PM,88.1,82.5
humedad_2025-08-29.csv,8/29/2025,3:20:19 PM,88.1,82.5
humedad_2025-08-29.csv,8/29/2025,3:25:19 PM,88.1,82.5
humedad_2025-08-29.csv,8/29/2025,3:30:19 PM,88.1,82.5
humedad_2025-08-29.csv,8/29/2025,3:35:19 PM,88.1,82.5
humedad_2025-08-29.csv,8/29/2025,3:40:19 PM,88.1,82.5
humedad_2025-08-29.csv,8/29/2025,3:45:19 PM,88.1,82.5
humedad_2025-08-29.csv,8/29/2025,3:50:19 PM,88.1,82.5
humedad_2025-08-29.csv,8/29/2025,3:55:19 PM,88,82.5
humedad_2025-08-29.csv,8/29/2025,4:00:19 PM,88,82.5
humedad_2025-08-30.csv,8/30/2025,9:00:16 AM,88.3,77.2
